latitude,longitude,datetime,value
24.508974,118.169490,21-Sep-2016 14:00:00,3.644495
24.508974,118.169490,21-Sep-2016 21:00:00,6.523936
24.508974,118.169490,22-Sep-2016 21:00:00,6.642894
24.508974,118.169490,22-Sep-2016 21:30:00,24.120698
24.508974,118.169490,30-Sep-2016 12:30:00,1.202560
24.508974,118.170473,21-Sep-2016 21:00:00,7.533977
24.508974,118.170473,22-Sep-2016 21:30:00,2.121530
24.508974,118.185226,23-Sep-2016 09:00:00,1.205633
24.508974,118.192111,21-Sep-2016 10:30:00,9.993882
24.508974,118.192111,21-Sep-2016 11:00:00,0.011350
24.508974,118.192111,23-Sep-2016 13:30:00,22.866437
24.508974,118.192111,23-Sep-2016 14:00:00,11.156551
24.508974,118.192111,23-Sep-2016 14:30:00,11.176165
24.508076,118.086873,16-Sep-2016 07:30:00,1.065040
24.508076,118.087856,16-Sep-2016 09:30:00,1.987888
24.508076,118.087856,30-Sep-2016 13:30:00,0.617938
24.508076,118.114412,19-Sep-2016 21:30:00,1.303486
24.508076,118.114412,20-Sep-2016 16:30:00,1.740036
24.508076,118.115395,19-Sep-2016 21:30:00,6.688395
24.508076,118.115395,21-Sep-2016 08:30:00,2.537535
24.508076,118.115395,25-Sep-2016 16:00:00,0.842974
24.508076,118.119329,03-Sep-2016 14:30:00,7.719973
24.508076,118.119329,04-Sep-2016 00:30:00,31.265743
24.508076,118.119329,04-Sep-2016 01:30:00,9.366938
24.508076,118.119329,25-Sep-2016 14:30:00,1.391342
24.508076,118.120313,16-Sep-2016 23:00:00,1.256776
24.508076,118.120313,17-Sep-2016 16:30:00,0.259681
24.508076,118.133099,18-Sep-2016 00:30:00,5.251135
24.508076,118.144901,16-Sep-2016 20:30:00,15.729929
24.508076,118.144901,17-Sep-2016 08:00:00,2.546809
24.508076,118.144901,17-Sep-2016 13:00:00,4.368940
24.508076,118.155720,19-Sep-2016 11:00:00,1.644420
24.508076,118.155720,20-Sep-2016 19:00:00,0.978576
24.508076,118.155720,23-Sep-2016 10:30:00,9.533844
24.508076,118.155720,23-Sep-2016 22:30:00,28.731311
24.508076,118.155720,23-Sep-2016 23:00:00,21.941616
24.508076,118.155720,23-Sep-2016 23:30:00,3.801425
24.508076,118.155720,30-Sep-2016 20:30:00,7.250055
24.508076,118.174407,23-Sep-2016 12:30:00,0.239774
24.508076,118.184243,02-Sep-2016 07:00:00,2.722030
24.508076,118.184243,20-Sep-2016 06:30:00,1.624626
24.508076,118.184243,20-Sep-2016 07:00:00,7.694315
24.508076,118.192111,23-Sep-2016 13:30:00,1.194433
24.507178,118.086873,16-Sep-2016 07:30:00,1.825207
24.507178,118.107527,01-Sep-2016 08:00:00,0.044324
24.507178,118.108510,11-Sep-2016 20:30:00,14.706047
24.507178,118.108510,11-Sep-2016 21:00:00,7.303307
24.507178,118.109494,11-Sep-2016 20:00:00,1.970117
24.507178,118.109494,11-Sep-2016 21:00:00,4.340212
24.507178,118.109494,11-Sep-2016 22:00:00,14.524934
24.507178,118.109494,11-Sep-2016 22:30:00,2.535122
24.507178,118.120313,17-Sep-2016 16:30:00,4.747088
24.507178,118.129165,11-Sep-2016 09:00:00,2.122881
24.507178,118.130148,14-Sep-2016 01:30:00,0.467765
24.507178,118.143918,17-Sep-2016 07:30:00,1.485562
24.507178,118.144901,14-Sep-2016 18:30:00,0.603172
24.507178,118.144901,17-Sep-2016 07:30:00,3.699189
24.507178,118.146868,13-Sep-2016 14:30:00,2.117299
24.507178,118.151786,02-Sep-2016 07:30:00,2.751474
24.507178,118.155720,30-Sep-2016 20:00:00,0.672059
24.507178,118.164572,15-Sep-2016 02:30:00,0.000600
24.507178,118.164572,28-Sep-2016 07:00:00,2.164782
24.507178,118.165556,17-Sep-2016 09:30:00,4.738395
24.507178,118.166539,21-Sep-2016 15:30:00,2.349531
24.507178,118.172440,16-Sep-2016 12:30:00,0.030624
24.507178,118.172440,21-Sep-2016 16:00:00,2.844730
24.507178,118.174407,10-Sep-2016 20:30:00,0.791735
24.507178,118.185226,26-Sep-2016 16:30:00,0.062049
24.507178,118.185226,30-Sep-2016 18:30:00,0.105203
24.507178,118.193095,23-Sep-2016 09:30:00,2.786440
24.507178,118.193095,23-Sep-2016 14:30:00,1.695706
24.506281,118.085889,12-Sep-2016 15:30:00,2.827390
24.506281,118.085889,12-Sep-2016 19:00:00,0.818645
24.506281,118.085889,22-Sep-2016 15:30:00,3.241194
24.506281,118.085889,30-Sep-2016 13:30:00,7.943761
24.506281,118.089823,20-Sep-2016 02:00:00,1.624387
24.506281,118.089823,26-Sep-2016 00:30:00,0.394694
24.506281,118.123263,03-Sep-2016 21:00:00,8.992773
24.506281,118.123263,10-Sep-2016 20:30:00,0.238017
24.506281,118.123263,10-Sep-2016 22:00:00,0.110095
24.506281,118.123263,24-Sep-2016 22:00:00,2.472305
24.506281,118.129165,14-Sep-2016 11:00:00,1.101932
24.506281,118.129165,25-Sep-2016,20.023451
24.506281,118.133099,18-Sep-2016,3.691916
24.506281,118.143918,15-Sep-2016 16:30:00,1.701902
24.506281,118.143918,16-Sep-2016 08:00:00,0.796796
24.506281,118.144901,15-Sep-2016 19:00:00,1.975714
24.506281,118.164572,19-Sep-2016 08:30:00,8.489827
24.506281,118.164572,19-Sep-2016 09:00:00,0.829919
24.506281,118.164572,21-Sep-2016 15:30:00,3.548450
24.506281,118.165556,19-Sep-2016 09:00:00,0.438262
24.506281,118.173424,10-Sep-2016 20:30:00,7.947847
24.506281,118.173424,11-Sep-2016 15:30:00,0.107725
24.506281,118.173424,25-Sep-2016 18:00:00,4.302417
24.506281,118.173424,25-Sep-2016 23:30:00,0.631083
24.506281,118.185226,26-Sep-2016 16:30:00,12.716187
24.506281,118.193095,23-Sep-2016 09:00:00,0.564446
24.506281,118.193095,23-Sep-2016 14:30:00,3.519202
24.505383,118.083922,02-Sep-2016 22:30:00,8.623460
24.505383,118.083922,09-Sep-2016 09:30:00,0.850997
24.505383,118.084906,25-Sep-2016 23:30:00,0.552783
24.505383,118.085889,23-Sep-2016 14:00:00,1.841136
24.505383,118.099659,19-Sep-2016 10:00:00,2.006006
24.505383,118.100642,19-Sep-2016 10:00:00,4.004571
24.505383,118.102609,14-Sep-2016 07:00:00,1.476094
24.505383,118.102609,19-Sep-2016 10:30:00,1.478466
24.505383,118.121296,02-Sep-2016 20:00:00,1.544690
24.505383,118.121296,17-Sep-2016 12:00:00,3.755717
24.505383,118.121296,17-Sep-2016 13:00:00,11.264924
24.505383,118.122280,11-Sep-2016 14:00:00,0.196792
24.505383,118.123263,04-Sep-2016 20:30:00,0.572039
24.505383,118.123263,10-Sep-2016 13:00:00,0.223094
24.505383,118.123263,25-Sep-2016 13:00:00,17.719552
24.505383,118.123263,25-Sep-2016 14:00:00,0.684469
24.505383,118.129165,24-Sep-2016 19:30:00,2.062735
24.505383,118.129165,25-Sep-2016,3.028211
24.505383,118.133099,17-Sep-2016 23:30:00,3.525643
24.505383,118.133099,18-Sep-2016,2.796336
24.505383,118.133099,18-Sep-2016 21:30:00,5.127010
24.505383,118.143918,17-Sep-2016 05:30:00,0.689012
24.505383,118.143918,17-Sep-2016 06:00:00,2.092496
24.505383,118.143918,21-Sep-2016 11:00:00,1.479340
24.505383,118.155720,01-Sep-2016 21:00:00,5.118922
24.505383,118.155720,19-Sep-2016 17:00:00,14.325501
24.505383,118.155720,19-Sep-2016 17:30:00,1.628660
24.505383,118.155720,23-Sep-2016 10:30:00,11.771777
24.505383,118.155720,26-Sep-2016 17:30:00,5.439387
24.505383,118.162605,15-Sep-2016 15:30:00,0.594633
24.505383,118.163588,21-Sep-2016 16:00:00,2.528734
24.505383,118.164572,19-Sep-2016 08:30:00,0.425405
24.505383,118.164572,21-Sep-2016 16:00:00,2.036913
24.505383,118.176374,27-Sep-2016 19:00:00,5.442183
24.505383,118.194078,03-Sep-2016 21:00:00,4.700134
24.505383,118.194078,04-Sep-2016 16:30:00,8.067351
24.505383,118.194078,06-Sep-2016 22:00:00,7.493052
24.505383,118.194078,25-Sep-2016 18:00:00,0.012954
24.504486,118.082938,02-Sep-2016 22:00:00,8.320187
24.504486,118.082938,02-Sep-2016 22:30:00,6.557290
24.504486,118.121296,17-Sep-2016 12:00:00,2.050412
24.504486,118.121296,17-Sep-2016 13:00:00,4.173228
24.504486,118.124247,25-Sep-2016 01:00:00,0.455807
24.504486,118.133099,18-Sep-2016 21:30:00,2.629193
24.504486,118.134082,17-Sep-2016 23:30:00,14.793829
24.504486,118.134082,18-Sep-2016,2.194986
24.504486,118.143918,15-Sep-2016 01:00:00,1.835180
24.504486,118.143918,17-Sep-2016 02:30:00,0.138333
24.504486,118.143918,17-Sep-2016 05:00:00,1.361225
24.504486,118.143918,18-Sep-2016 05:00:00,5.874345
24.504486,118.144901,17-Sep-2016 02:30:00,8.219609
24.504486,118.144901,17-Sep-2016 05:30:00,5.332256
24.504486,118.154737,19-Sep-2016 17:30:00,2.073453
24.504486,118.169490,11-Sep-2016 17:30:00,4.907276
24.504486,118.169490,21-Sep-2016 19:30:00,0.603108
24.504486,118.169490,27-Sep-2016 19:00:00,3.619707
24.504486,118.169490,30-Sep-2016 20:30:00,4.412503
24.504486,118.170473,14-Sep-2016 19:00:00,2.314834
24.504486,118.170473,24-Sep-2016 09:00:00,1.633996
24.504486,118.170473,30-Sep-2016 20:00:00,2.384734
24.504486,118.171457,30-Sep-2016 20:00:00,1.686337
24.504486,118.173424,14-Sep-2016 13:00:00,0.027947
24.504486,118.173424,19-Sep-2016 18:00:00,0.137764
24.504486,118.174407,22-Sep-2016 07:30:00,0.645416
24.504486,118.175391,27-Sep-2016 19:00:00,3.519001
24.503588,118.082938,02-Sep-2016 22:00:00,5.399515
24.503588,118.121296,16-Sep-2016 13:30:00,3.249661
24.503588,118.121296,16-Sep-2016 22:30:00,4.065874
24.503588,118.121296,18-Sep-2016 21:30:00,2.843425
24.503588,118.121296,27-Sep-2016 14:00:00,9.510513
24.503588,118.122280,16-Sep-2016 20:00:00,0.356552
24.503588,118.122280,17-Sep-2016 21:30:00,3.791546
24.503588,118.124247,10-Sep-2016 18:00:00,1.225738
24.503588,118.129165,20-Sep-2016 19:30:00,0.026391
24.503588,118.134082,17-Sep-2016 23:00:00,5.289032
24.503588,118.134082,17-Sep-2016 23:30:00,7.884472
24.503588,118.134082,18-Sep-2016,0.405600
24.503588,118.134082,18-Sep-2016 21:30:00,0.966147
24.503588,118.143918,21-Sep-2016 11:00:00,1.039169
24.503588,118.144901,18-Sep-2016 02:30:00,3.881210
24.503588,118.150802,06-Sep-2016 00:30:00,5.157982
24.503588,118.154737,19-Sep-2016 17:30:00,2.520393
24.503588,118.159654,15-Sep-2016 15:00:00,0.407109
24.503588,118.159654,15-Sep-2016 17:00:00,1.087625
24.503588,118.172440,11-Sep-2016 17:30:00,1.452830
24.503588,118.172440,19-Sep-2016 18:30:00,0.770497
24.503588,118.172440,19-Sep-2016 21:00:00,2.960201
24.503588,118.172440,21-Sep-2016 17:00:00,2.421484
24.503588,118.172440,26-Sep-2016 19:00:00,1.540050
24.503588,118.184243,10-Sep-2016 15:30:00,0.038209
24.502690,118.081955,02-Sep-2016 22:00:00,9.824173
24.502690,118.081955,25-Sep-2016 23:00:00,6.702660
24.502690,118.081955,25-Sep-2016 23:30:00,2.582388
24.502690,118.081955,28-Sep-2016 13:30:00,0.131102
24.502690,118.100642,01-Sep-2016 08:30:00,3.633498
24.502690,118.100642,08-Sep-2016 18:30:00,1.491288
24.502690,118.100642,20-Sep-2016 19:00:00,7.084552
24.502690,118.121296,16-Sep-2016 13:00:00,0.305905
24.502690,118.121296,17-Sep-2016 09:00:00,1.432400
24.502690,118.122280,16-Sep-2016 21:30:00,0.219080
24.502690,118.122280,17-Sep-2016 21:30:00,0.437280
24.502690,118.123263,15-Sep-2016 14:30:00,0.446076
24.502690,118.123263,16-Sep-2016 19:30:00,0.830723
24.502690,118.124247,14-Sep-2016 10:00:00,0.284895
24.502690,118.124247,20-Sep-2016 15:00:00,1.630549
24.502690,118.124247,24-Sep-2016 15:30:00,0.272143
24.502690,118.125231,12-Sep-2016 09:00:00,1.173461
24.502690,118.126214,25-Sep-2016 18:00:00,1.370329
24.502690,118.127198,20-Sep-2016 13:30:00,2.172237
24.502690,118.128181,25-Sep-2016 22:00:00,4.076517
24.502690,118.129165,18-Sep-2016 13:30:00,0.475985
24.502690,118.131132,01-Sep-2016 11:00:00,0.341261
24.502690,118.132115,12-Sep-2016 19:30:00,0.628868
24.502690,118.132115,29-Sep-2016 16:00:00,5.170800
24.502690,118.133099,05-Sep-2016 19:30:00,8.501156
24.502690,118.133099,14-Sep-2016 10:00:00,7.927897
24.502690,118.133099,16-Sep-2016 18:30:00,0.623410
24.502690,118.133099,21-Sep-2016 11:30:00,1.691629
24.502690,118.134082,09-Sep-2016 20:00:00,0.709761
24.502690,118.134082,17-Sep-2016 23:30:00,8.505685
24.502690,118.135066,05-Sep-2016 19:00:00,0.846729
24.502690,118.135066,16-Sep-2016 18:30:00,2.127843
24.502690,118.135066,20-Sep-2016 19:30:00,3.365056
24.502690,118.136049,12-Sep-2016 11:30:00,3.565685
24.502690,118.136049,20-Sep-2016 11:30:00,13.333504
24.502690,118.136049,22-Sep-2016 10:30:00,5.221339
24.502690,118.136049,26-Sep-2016 11:00:00,12.362650
24.502690,118.136049,26-Sep-2016 12:00:00,19.942732
24.502690,118.136049,27-Sep-2016 09:30:00,4.094404
24.502690,118.136049,27-Sep-2016 15:00:00,4.143214
24.502690,118.137033,27-Sep-2016 14:30:00,1.439097
24.502690,118.149819,22-Sep-2016 07:00:00,2.630941
24.502690,118.154737,23-Sep-2016 07:00:00,4.921107
24.502690,118.154737,24-Sep-2016 14:30:00,2.041711
24.502690,118.156704,23-Sep-2016 16:00:00,1.012933
24.502690,118.157687,15-Sep-2016 09:30:00,0.136223
24.502690,118.184243,07-Sep-2016 01:30:00,3.615412
24.502690,118.184243,07-Sep-2016 02:30:00,5.564033
24.502690,118.184243,07-Sep-2016 15:00:00,13.107650
24.502690,118.184243,07-Sep-2016 16:00:00,2.044278
24.502690,118.184243,10-Sep-2016 15:00:00,1.035804
24.502690,118.184243,10-Sep-2016 15:30:00,0.782980
24.501793,118.081955,25-Sep-2016 22:30:00,8.371247
24.501793,118.081955,25-Sep-2016 23:00:00,32.807886
24.501793,118.081955,25-Sep-2016 23:30:00,14.283231
24.501793,118.122280,16-Sep-2016 21:30:00,0.550742
24.501793,118.124247,06-Sep-2016 10:00:00,0.229391
24.501793,118.128181,26-Sep-2016 21:00:00,5.546792
24.501793,118.128181,26-Sep-2016 21:30:00,6.806586
24.501793,118.128181,26-Sep-2016 22:00:00,0.094478
24.501793,118.133099,01-Sep-2016 09:30:00,0.615566
24.501793,118.133099,18-Sep-2016 21:30:00,17.419518
24.501793,118.134082,17-Sep-2016 23:30:00,15.222848
24.501793,118.134082,26-Sep-2016 07:30:00,0.658743
24.501793,118.135066,17-Sep-2016 15:30:00,0.514421
24.501793,118.136049,14-Sep-2016 17:30:00,5.881755
24.501793,118.136049,14-Sep-2016 18:00:00,2.062578
24.501793,118.136049,22-Sep-2016 07:30:00,0.499484
24.501793,118.136049,23-Sep-2016 23:00:00,56.551118
24.501793,118.136049,23-Sep-2016 23:30:00,48.947201
24.501793,118.136049,24-Sep-2016,19.905537
24.501793,118.137033,19-Sep-2016 13:30:00,7.342346
24.501793,118.137033,23-Sep-2016 23:30:00,3.536788
24.501793,118.137033,24-Sep-2016,5.476572
24.501793,118.138016,15-Sep-2016 17:30:00,0.911243
24.501793,118.138016,19-Sep-2016 13:30:00,10.421664
24.501793,118.139000,14-Sep-2016 18:00:00,0.379175
24.501793,118.139000,15-Sep-2016 16:00:00,1.004341
24.501793,118.139000,18-Sep-2016 09:00:00,4.697960
24.501793,118.142934,06-Sep-2016 10:00:00,2.986018
24.501793,118.142934,14-Sep-2016 19:00:00,0.279232
24.501793,118.142934,27-Sep-2016 12:00:00,0.403523
24.501793,118.143918,15-Sep-2016 16:00:00,4.834775
24.501793,118.143918,15-Sep-2016 16:30:00,5.536699
24.501793,118.143918,15-Sep-2016 17:00:00,10.724045
24.501793,118.144901,15-Sep-2016 20:00:00,4.551768
24.501793,118.145885,15-Sep-2016 16:30:00,10.861639
24.501793,118.145885,17-Sep-2016 09:00:00,7.358029
24.501793,118.146868,15-Sep-2016 17:00:00,3.265042
24.501793,118.147852,19-Sep-2016 19:00:00,5.961477
24.501793,118.151786,18-Sep-2016 17:00:00,0.024917
24.501793,118.152770,18-Sep-2016 17:00:00,0.223679
24.501793,118.153753,30-Sep-2016 16:00:00,1.516866
24.501793,118.154737,19-Sep-2016 17:30:00,7.445816
24.501793,118.154737,23-Sep-2016 16:00:00,0.100376
24.501793,118.155720,14-Sep-2016 15:00:00,4.453420
24.501793,118.155720,23-Sep-2016 16:00:00,14.659297
24.501793,118.172440,19-Sep-2016 21:00:00,0.202486
24.501793,118.184243,06-Sep-2016 03:00:00,0.616427
24.501793,118.184243,07-Sep-2016 15:30:00,3.289288
24.501793,118.184243,09-Sep-2016 02:30:00,2.807352
24.501793,118.184243,09-Sep-2016 15:00:00,7.069069
24.500895,118.080971,25-Sep-2016 22:30:00,2.632726
24.500895,118.081955,15-Sep-2016 09:00:00,1.678142
24.500895,118.118346,24-Sep-2016 21:30:00,3.777603
24.500895,118.119329,16-Sep-2016 18:00:00,12.634066
24.500895,118.119329,24-Sep-2016 21:30:00,13.115929
24.500895,118.119329,24-Sep-2016 22:00:00,24.021386
24.500895,118.120313,14-Sep-2016 18:00:00,6.013497
24.500895,118.120313,16-Sep-2016 13:30:00,0.114936
24.500895,118.120313,16-Sep-2016 14:00:00,0.278090
24.500895,118.121296,16-Sep-2016 21:30:00,1.260783
24.500895,118.122280,16-Sep-2016 13:30:00,4.968569
24.500895,118.122280,16-Sep-2016 21:30:00,12.608649
24.500895,118.122280,16-Sep-2016 22:30:00,9.009002
24.500895,118.122280,18-Sep-2016 17:30:00,0.465528
24.500895,118.122280,20-Sep-2016 19:30:00,3.030954
24.500895,118.133099,01-Sep-2016 10:00:00,2.660418
24.500895,118.133099,17-Sep-2016 23:30:00,7.290730
24.500895,118.133099,18-Sep-2016 21:30:00,4.707830
24.500895,118.133099,26-Sep-2016 14:00:00,4.503592
24.500895,118.135066,01-Sep-2016 23:00:00,4.155819
24.500895,118.135066,16-Sep-2016 21:30:00,6.400557
24.500895,118.135066,28-Sep-2016 04:30:00,0.992867
24.500895,118.143918,01-Sep-2016 17:00:00,2.050377
24.500895,118.143918,17-Sep-2016 08:00:00,4.206129
24.500895,118.154737,19-Sep-2016 19:30:00,0.501297
24.500895,118.171457,15-Sep-2016 17:00:00,0.762095
24.500895,118.185226,05-Sep-2016 12:30:00,0.542833
24.499997,118.080971,15-Sep-2016 09:00:00,2.877747
24.499997,118.115395,24-Sep-2016 21:00:00,2.732751
24.499997,118.116379,24-Sep-2016 21:00:00,3.831234
24.499997,118.116379,24-Sep-2016 21:30:00,10.886785
24.499997,118.116379,24-Sep-2016 22:00:00,2.421100
24.499997,118.117362,24-Sep-2016 21:30:00,5.120487
24.499997,118.117362,24-Sep-2016 22:00:00,1.207058
24.499997,118.117362,26-Sep-2016 00:30:00,4.798790
24.499997,118.122280,15-Sep-2016 14:00:00,3.419156
24.499997,118.122280,16-Sep-2016 22:30:00,1.327469
24.499997,118.122280,16-Sep-2016 23:30:00,55.522491
24.499997,118.122280,17-Sep-2016,10.723540
24.499997,118.133099,26-Sep-2016 14:00:00,2.963191
24.499997,118.136049,20-Sep-2016 22:00:00,6.798418
24.499100,118.115395,01-Sep-2016 22:00:00,0.147089
24.499100,118.115395,24-Sep-2016 23:00:00,1.937564
24.499100,118.116379,14-Sep-2016 18:30:00,4.146205
24.499100,118.122280,16-Sep-2016 12:00:00,3.398674
24.499100,118.122280,16-Sep-2016 23:30:00,8.033655
24.499100,118.122280,17-Sep-2016,24.412624
24.499100,118.122280,17-Sep-2016 00:30:00,6.812590
24.499100,118.128181,26-Sep-2016 22:00:00,2.851270
24.499100,118.133099,13-Sep-2016 11:30:00,0.030624
24.499100,118.133099,18-Sep-2016 21:30:00,1.944469
24.499100,118.133099,26-Sep-2016 14:00:00,0.101774
24.499100,118.142934,18-Sep-2016 16:30:00,0.060030
24.499100,118.152770,06-Sep-2016,23.842638
24.499100,118.152770,30-Sep-2016 20:00:00,1.720460
24.499100,118.152770,30-Sep-2016 22:30:00,1.418826
24.498202,118.080971,21-Sep-2016 15:00:00,5.005550
24.498202,118.111461,24-Sep-2016 23:00:00,1.455951
24.498202,118.112445,18-Sep-2016 08:30:00,17.659465
24.498202,118.112445,24-Sep-2016 21:00:00,2.317107
24.498202,118.112445,24-Sep-2016 22:30:00,12.506083
24.498202,118.112445,24-Sep-2016 23:00:00,23.197573
24.498202,118.113428,02-Sep-2016 22:30:00,6.353750
24.498202,118.113428,24-Sep-2016 23:00:00,5.289283
24.498202,118.121296,11-Sep-2016 19:30:00,1.657366
24.498202,118.122280,15-Sep-2016 10:00:00,1.486980
24.498202,118.122280,27-Sep-2016 22:30:00,1.260760
24.498202,118.130148,22-Sep-2016 02:30:00,0.212960
24.498202,118.133099,18-Sep-2016 21:30:00,24.062224
24.498202,118.136049,25-Sep-2016 23:00:00,1.756341
24.498202,118.142934,05-Sep-2016 07:00:00,2.343288
24.498202,118.142934,18-Sep-2016 16:30:00,9.134204
24.498202,118.151786,23-Sep-2016 16:00:00,2.397562
24.498202,118.151786,30-Sep-2016 20:30:00,2.914730
24.498202,118.152770,06-Sep-2016,3.239135
24.497304,118.082938,29-Sep-2016 21:30:00,0.372392
24.497304,118.086873,18-Sep-2016 06:30:00,1.126645
24.497304,118.107527,28-Sep-2016 10:30:00,0.606568
24.497304,118.110477,18-Sep-2016 11:30:00,2.653254
24.497304,118.111461,02-Sep-2016 22:30:00,2.835158
24.497304,118.111461,18-Sep-2016 11:00:00,6.042861
24.497304,118.111461,18-Sep-2016 11:30:00,4.000685
24.497304,118.111461,18-Sep-2016 12:00:00,7.398501
24.497304,118.111461,24-Sep-2016 22:30:00,14.862618
24.497304,118.111461,24-Sep-2016 23:00:00,16.343119
24.497304,118.112445,02-Sep-2016 22:30:00,4.394841
24.497304,118.112445,16-Sep-2016 17:30:00,15.026560
24.497304,118.112445,16-Sep-2016 18:00:00,0.407313
24.497304,118.112445,24-Sep-2016 21:30:00,4.574636
24.497304,118.126214,16-Sep-2016 02:00:00,0.616111
24.497304,118.126214,25-Sep-2016,1.550017
24.497304,118.127198,04-Sep-2016 01:30:00,0.156014
24.497304,118.127198,22-Sep-2016 02:00:00,1.001748
24.497304,118.128181,14-Sep-2016 01:00:00,2.910260
24.497304,118.129165,25-Sep-2016 02:00:00,1.663753
24.497304,118.130148,17-Sep-2016 00:30:00,1.127842
24.497304,118.142934,18-Sep-2016 17:00:00,5.508075
24.497304,118.150802,29-Sep-2016 19:30:00,1.015585
24.497304,118.189160,22-Sep-2016 23:00:00,0.178062
24.497304,118.192111,21-Sep-2016 15:00:00,12.260094
24.496407,118.109494,02-Sep-2016 22:30:00,2.542725
24.496407,118.109494,08-Sep-2016 07:30:00,2.514741
24.496407,118.109494,23-Sep-2016 23:00:00,7.227955
24.496407,118.109494,24-Sep-2016 08:30:00,3.209358
24.496407,118.110477,08-Sep-2016 21:30:00,2.415898
24.496407,118.110477,25-Sep-2016 16:30:00,1.879236
24.496407,118.120313,28-Sep-2016 20:00:00,1.804954
24.496407,118.130148,03-Sep-2016 00:30:00,0.272305
24.496407,118.130148,11-Sep-2016,11.903055
24.496407,118.130148,20-Sep-2016 20:00:00,6.009014
24.496407,118.130148,20-Sep-2016 21:30:00,1.249035
24.496407,118.130148,22-Sep-2016 21:30:00,6.054438
24.496407,118.150802,19-Sep-2016 19:00:00,2.432638
24.495509,118.079004,12-Sep-2016 19:00:00,3.538122
24.495509,118.079004,15-Sep-2016 20:00:00,0.588777
24.495509,118.081955,28-Sep-2016 21:30:00,1.569088
24.495509,118.083922,01-Sep-2016 07:00:00,3.393181
24.495509,118.097691,21-Sep-2016 08:00:00,4.645373
24.495509,118.104576,29-Sep-2016 08:00:00,2.080559
24.495509,118.105560,14-Sep-2016 14:30:00,0.150156
24.495509,118.108510,07-Sep-2016 08:00:00,0.389145
24.495509,118.108510,16-Sep-2016 11:00:00,3.341351
24.495509,118.108510,24-Sep-2016 08:30:00,0.199751
24.495509,118.110477,16-Sep-2016 20:00:00,2.212870
24.495509,118.110477,16-Sep-2016 22:30:00,11.564869
24.495509,118.110477,18-Sep-2016 18:30:00,4.050406
24.495509,118.110477,19-Sep-2016 11:30:00,25.217639
24.495509,118.122280,25-Sep-2016 01:00:00,0.948022
24.495509,118.123263,09-Sep-2016 06:00:00,0.981515
24.495509,118.123263,16-Sep-2016 20:00:00,4.411187
24.495509,118.123263,25-Sep-2016 15:00:00,5.206350
24.495509,118.128181,20-Sep-2016 14:00:00,2.481706
24.495509,118.131132,08-Sep-2016,3.453371
24.495509,118.131132,28-Sep-2016 04:30:00,0.265792
24.495509,118.132115,07-Sep-2016 23:30:00,1.500424
24.495509,118.132115,15-Sep-2016 22:00:00,0.330762
24.495509,118.132115,16-Sep-2016 23:30:00,15.991226
24.495509,118.132115,17-Sep-2016,19.334126
24.495509,118.132115,17-Sep-2016 00:30:00,33.845238
24.495509,118.132115,17-Sep-2016 01:00:00,19.764502
24.495509,118.132115,17-Sep-2016 01:30:00,1.621300
24.495509,118.132115,17-Sep-2016 02:00:00,3.399852
24.495509,118.132115,17-Sep-2016 02:30:00,17.688666
24.495509,118.132115,17-Sep-2016 09:30:00,4.747140
24.495509,118.133099,17-Sep-2016 09:30:00,3.484973
24.495509,118.135066,16-Sep-2016 18:00:00,3.182698
24.495509,118.141951,17-Sep-2016 22:30:00,7.772773
24.495509,118.141951,29-Sep-2016 00:30:00,4.337951
24.495509,118.170473,15-Sep-2016 12:00:00,2.168653
24.494612,118.079004,15-Sep-2016 19:00:00,0.910328
24.494612,118.079004,15-Sep-2016 19:30:00,2.792724
24.494612,118.082938,02-Sep-2016 22:00:00,1.910846
24.494612,118.085889,11-Sep-2016 10:30:00,2.274043
24.494612,118.086873,16-Sep-2016 08:30:00,0.456579
24.494612,118.097691,01-Sep-2016 08:00:00,3.085451
24.494612,118.097691,01-Sep-2016 08:30:00,9.817513
24.494612,118.097691,05-Sep-2016 08:30:00,7.961508
24.494612,118.097691,06-Sep-2016 08:00:00,8.283830
24.494612,118.097691,06-Sep-2016 08:30:00,3.870718
24.494612,118.097691,21-Sep-2016 08:00:00,2.083795
24.494612,118.097691,26-Sep-2016 08:00:00,8.385114
24.494612,118.097691,30-Sep-2016 08:00:00,3.608461
24.494612,118.100642,14-Sep-2016 14:30:00,1.759828
24.494612,118.101626,14-Sep-2016 14:30:00,5.208642
24.494612,118.102609,02-Sep-2016 22:30:00,2.238174
24.494612,118.103593,16-Sep-2016 12:00:00,0.182179
24.494612,118.104576,16-Sep-2016 11:00:00,4.334515
24.494612,118.104576,16-Sep-2016 11:30:00,0.893992
24.494612,118.123263,16-Sep-2016 20:00:00,0.985557
24.494612,118.126214,03-Sep-2016 23:00:00,0.389780
24.494612,118.126214,16-Sep-2016 17:00:00,1.272350
24.494612,118.126214,17-Sep-2016 10:00:00,1.376226
24.494612,118.126214,20-Sep-2016 14:00:00,7.940774
24.494612,118.126214,20-Sep-2016 14:30:00,2.824765
24.494612,118.126214,21-Sep-2016 19:00:00,0.202455
24.494612,118.127198,17-Sep-2016 08:30:00,5.005595
24.494612,118.128181,15-Sep-2016 14:30:00,0.599028
24.494612,118.136049,16-Sep-2016 19:00:00,2.630546
24.494612,118.141951,29-Sep-2016 00:30:00,4.042887
